,alpha,eta,HHI,HHI_inv
74,1.0,1.0,0.9589419586429779,1.0428159817045903
75,1.0,1.0,0.972231636940519,1.0285614682801971
76,1.0,1.0,0.9742381588511928,1.0264430631409318
77,1.0,1.0,0.8452724739860326,1.183050472807096
78,1.0,1.0,0.9781623092992727,1.0223252219934449
79,1.0,1.0,0.9743819808703034,1.0262915567330329
80,1.0,1.0,0.7514632493867114,1.3307370664049452
81,1.0,1.0,0.818754329118518,1.2213675878533838
82,1.0,1.0,0.4891899175643397,2.0441958513351346
83,1.0,1.0,0.5905623845859772,1.6933012093228137
84,1.0,1.0,0.47784757116059356,2.092717553363734
85,1.0,1.0,0.3368612047248381,2.968581676886304
86,1.0,1.0,0.7106635993799285,1.407135529204711
87,1.0,1.0,0.97421524415303,1.0264672062993496
88,1.0,1.0,0.5910243493004675,1.6919776675590321
89,1.0,1.0,0.9621836066277032,1.0393026789396642
90,1.0,1.0,0.9905267236493751,1.0095638776061717
91,1.0,1.0,0.557484847062555,1.793770728063915
92,1.0,1.0,0.45336574333905044,2.205724659818745
93,1.0,1.0,0.8538864541895316,1.1711158961400228
94,1.0,1.0,0.47964038291928757,2.084895341617382
95,1.0,1.0,0.4451317114773433,2.2465260825410747
96,1.0,1.0,0.5814069947441732,1.7199655474389557
97,1.0,1.0,0.4789419631037383,2.087935651993394
98,1.0,1.0,0.5189760203698508,1.9268713018519528
99,1.0,1.0,0.4705189688567041,2.125312827301865
100,1.0,1.0,0.890347622030588,1.1231568156708627
101,1.0,1.0,0.69624995774049,1.436265796331618
102,1.0,1.0,0.681570832863131,1.4671989348476324
103,1.0,1.0,0.5230251150234376,1.9119540750068738
104,1.0,1.0,0.8154474874051925,1.2263205362028469
105,1.0,1.0,0.8617307048273981,1.1604553422525388
106,1.0,1.0,0.9364579526057363,1.0678536043369113
107,1.0,1.0,0.7886775117267399,1.2679453707391606
108,1.0,1.0,0.5820416373611839,1.7180901430587054
109,1.0,1.0,0.9199174225741874,1.087054093618228
110,1.0,1.0,0.7012440009687564,1.426037154854112
111,1.0,1.0,0.5338467537969166,1.8731967421130273
112,1.0,1.0,0.7740832169858203,1.2918507701198716
113,1.0,1.0,0.5021492791779611,1.9914396803218373
114,1.0,1.0,0.38392731158403476,2.6046597098657243
115,1.0,1.0,0.46891185490832116,2.132596967921645
116,1.0,1.0,0.5252774930051174,1.903755659278282
117,1.0,1.0,0.3872691240421896,2.5821836493504158
118,1.0,1.0,0.4015475279806305,2.490365225329532
119,1.0,1.0,0.4011897730288566,2.492585971098701
120,1.0,1.0,0.408225479909789,2.4496266137551816
121,1.0,1.0,0.8614326790457888,1.1608568194878588
122,1.0,1.0,0.9814732688551414,1.018876450060091
123,1.0,1.0,0.9054301709040694,1.1044474020580768
124,1.0,1.0,0.463250330133157,2.1586600914295273
125,1.0,1.0,0.4863219603998007,2.0562509642334668
126,1.0,1.0,0.9727154881931207,1.0280498379413716
127,1.0,1.0,0.5369299095548745,1.8624404828351238
128,1.0,1.0,0.5683290032671264,1.7595441975534367
129,1.0,1.0,0.7882096446434347,1.2686980003300692
130,1.0,1.0,0.9745914385695642,1.0260709877235619
131,1.0,1.0,0.4967819167087491,2.012955718326347
132,1.0,1.0,0.491969746329309,2.032645315004048
133,1.0,1.0,0.5422681669016699,1.8441060365273685
134,1.0,1.0,0.49293564601032386,2.028662378332153
135,1.0,1.0,0.6066461639613839,1.6484073573795077
136,1.0,1.0,0.8679097973545953,1.1521934687775366
137,1.0,1.0,0.8795620178363044,1.136929494136149
138,1.0,1.0,0.484691386938214,2.063168496384845
139,1.0,1.0,0.4699392221813895,2.127934747302311
140,1.0,1.0,0.5133037351254852,1.948164276956866
141,1.0,1.0,0.49438216340480035,2.022726696110999
142,1.0,1.0,0.31153179673569825,3.209945214190751
143,1.0,1.0,0.5213637337385048,1.9180467211046177
144,1.0,1.0,0.6780897227921049,1.4747310958827042
145,1.0,1.0,0.6048183862762436,1.6533888894430233
146,1.0,1.0,0.6921458098524572,1.444782278192462
147,1.0,1.0,0.6599309878151249,1.5153099618958081
148,1.0,1.0,0.4712024750334816,2.1222299393247974
149,1.0,1.0,0.609216863663483,1.641451607210231
150,1.0,1.0,0.6870362106745901,1.4555273571652296
151,1.0,1.0,0.7101241778912558,1.4082044114728538
152,1.0,1.0,0.5119582234258813,1.9532843779874842
153,1.0,1.0,0.4452000128372172,2.2461814266964977
154,1.0,1.0,0.7933076131930101,1.2605450689866278
155,1.0,1.0,0.48632573402394963,2.056235008840298
156,1.0,1.0,0.4849197583797773,2.0621968536427935
157,1.0,1.0,0.6008884084266529,1.6642025141046874
158,1.0,1.0,0.5160284933479152,1.9378774871754676
159,1.0,1.0,0.8944114030580728,1.118053724025555
160,1.0,1.0,0.48284771398308124,2.0710463590080073
161,1.0,1.0,0.6071829055162771,1.6469501873569998
162,1.0,1.0,0.8233824819489709,1.2145023994595676
163,1.0,1.0,0.8609197194213948,1.1615484898778692
164,1.0,1.0,0.5497892221508799,1.81887887159339
165,1.0,1.0,0.5239674464436956,1.9085155132962206
166,1.0,1.0,0.5729370631743891,1.7453924074303124
167,1.0,1.0,0.5167762761503966,1.9350733502111683
168,1.0,1.0,0.6624055745466093,1.5096491310243891
169,1.0,1.0,0.7762920592990261,1.2881749697439608
170,1.0,1.0,0.5448993481590131,1.835201314478686
171,1.0,1.0,0.47572709115445244,2.1020455185204785
172,1.0,1.0,0.6324546304785293,1.5811410839752682
173,1.0,1.0,0.8020992377995394,1.246728525442035
174,1.0,1.0,0.7126802709950553,1.4031537572995874
175,1.0,1.0,0.5524031845283345,1.8102719680261137
176,1.0,1.0,0.8404138576665608,1.1898899463373156
177,1.0,1.0,0.8410813014160214,1.1889457039603983
178,1.0,1.0,0.9489334388435245,1.0538146924390301
179,1.0,1.0,0.854699963706646,1.170001219683243
180,1.0,1.0,0.9667887601940716,1.0343521161740248
181,1.0,1.0,0.9565323109591203,1.0454429908356095
182,1.0,1.0,0.9821065957167684,1.0182194115804426
183,1.0,1.0,0.6910604721688588,1.4470513656519088
184,1.0,1.0,0.8807270107779089,1.135425606075988
185,1.0,1.0,0.602956948455687,1.6584932018135499
186,1.0,1.0,0.49526115106619223,2.0191367682427996
187,1.0,1.0,0.6404254476083376,1.5614619995730805
188,1.0,1.0,0.49428578209935853,2.023121109720663
189,1.0,1.0,0.7737953262943734,1.2923314034331241
190,1.0,1.0,0.33010858273156307,3.0293062716675183
191,1.0,1.0,0.7858763747349353,1.2724647694585363
192,1.0,1.0,0.7672465303004327,1.3033620362003169
193,1.0,1.0,0.3840218140871493,2.6040187388236795
194,1.0,1.0,0.6887499770832223,1.4519056744435566
195,1.0,1.0,0.756437837713053,1.3219856941891102
196,1.0,1.0,0.9326434967839612,1.0722210613683627
197,1.0,1.0,0.7575186050526442,1.3200995900694805
198,1.0,1.0,0.5441938771229068,1.8375803955878565
199,1.0,1.0,0.4967750543077098,2.0129835250958172
200,1.0,1.0,0.603534118709063,1.6569071557030821
201,1.0,1.0,0.5741816729225476,1.7416090536468434
202,1.0,1.0,0.500097545187468,1.9996098953557904
203,1.0,1.0,0.5827196899158612,1.7160909735938215
204,1.0,1.0,0.6210730196468368,1.610116634222227
205,1.0,1.0,0.7925880578482944,1.261689461628761
206,1.0,1.0,0.53885208661898,1.8557968407888814
207,1.0,1.0,0.5770907908260007,1.7328295926689143
208,1.0,1.0,0.5307009975011343,1.8843002080429718
209,1.0,1.0,0.6608211898253,1.513268665407609
210,1.0,1.0,0.9613011036175827,1.0402567897163384
211,1.0,1.0,0.6559668932550602,1.5244671801007625
212,1.0,1.0,0.70675236385041,1.4149227525069281
213,1.0,1.0,0.9613011036175827,1.0402567897163384
214,1.0,1.0,0.624676057836379,1.6008297219899683
215,1.0,1.0,0.5059109731019604,1.9766323585917982
216,1.0,1.0,0.6693771719204964,1.4939260583549936
217,1.0,1.0,0.40192038729049046,2.488054927348693
218,1.0,1.0,0.4037994957727175,2.476476594123486
219,1.0,1.0,0.7270826033652121,1.375359547005558
220,1.0,1.0,0.6108779447534477,1.6369882209507547
221,1.0,1.0,0.6484759494632376,1.5420772363689494
222,1.0,1.0,0.571070059413575,1.75109863232348
223,1.0,1.0,0.5200658358267831,1.9228334782080698
224,1.0,1.0,0.48307729337225824,2.070062107492604
225,1.0,1.0,0.6297395651911584,1.5879580310258075
226,1.0,1.0,0.49790823519538363,2.008402210113258
227,1.0,1.0,0.7011539447498124,1.4262203150790553
228,1.0,1.0,0.2899051626964416,3.4494039040177267
229,1.0,1.0,0.49790823519538363,2.008402210113258
230,1.0,1.0,0.8225370457385726,1.2157507132120473
231,1.0,1.0,0.4962973482633221,2.0149211022369324
232,1.0,1.0,0.549154889059191,1.8209798727517374
233,1.0,1.0,0.9614162345024334,1.0401322175691519
234,1.0,1.0,0.9919112425638131,1.0081547189799767
235,1.0,1.0,0.9586555916783127,1.0431274888297537
236,1.0,1.0,0.9580217466953077,1.0438176413526061
237,1.0,1.0,0.9472798878483275,1.055654208252455
238,1.0,1.0,0.946314028639983,1.0567316659536083
239,1.0,1.0,0.9960847158854818,1.0039306738192821
240,1.0,1.0,0.4048340611699862,2.4701478850617486
241,1.0,1.0,0.9547208606671863,1.0474265737748423
242,1.0,1.0,0.9444181454073357,1.0588530142744041
243,1.0,1.0,0.9779044637002579,1.0225947800832562
244,1.0,1.0,0.9450647979054959,1.0581285031632275
245,1.0,1.0,0.8199023058130608,1.2196575042051434
246,1.0,1.0,0.6219017374945178,1.6079710663436049
247,1.0,1.0,0.8340536262500843,1.1989636739498553
248,1.0,1.0,0.9190948966221936,1.088026931359476
249,1.0,1.0,0.9628841839663372,1.0385465008686445
250,1.0,1.0,0.9057010407416791,1.1041170927451947
251,1.0,1.0,0.5789301844100281,1.7273239967943157
252,1.0,1.0,0.7428180961470012,1.3462246075950512
253,1.0,1.0,0.9885998552931187,1.0115316066918716
254,1.0,1.0,0.4039082187660806,2.475809982413704
255,1.0,1.0,0.9714648776057605,1.0293732929023292
256,1.0,1.0,0.9853105433141017,1.0149084537718334
257,1.0,1.0,0.9714648776057605,1.0293732929023292
258,1.0,1.0,0.9618670080253874,1.0396447654992302
259,1.0,1.0,0.955780992684445,1.0462647904216629
260,1.0,1.0,0.9786617251673888,1.021803524429201
261,1.0,1.0,0.8870468628473285,1.1273361553752679
262,1.0,1.0,0.9530436834226813,1.0492698471162243
263,1.0,1.0,0.9963024078238427,1.0037113151058559
264,1.0,1.0,0.961830489103719,1.0396842388848055
265,1.0,1.0,0.9935951781031044,1.0064461080710194
266,1.0,1.0,0.9809901800190461,1.0193781959984398
267,1.0,1.0,0.9796360301871619,1.0207872813834207
268,1.0,1.0,0.9758667062084186,1.024730112870996
269,1.0,1.0,0.8567628077185806,1.1671841856240663
270,1.0,1.0,0.4585085094312273,2.1809846042780863
271,1.0,1.0,0.6324609491968799,1.5811252872921775
272,1.0,1.0,0.6548215671313039,1.5271335737777882
273,1.0,1.0,0.6897189213595726,1.4498659802297462
274,1.0,1.0,0.6440032903518408,1.5527870974908624
275,1.0,1.0,0.8259902491879616,1.2106680447900073
276,1.0,1.0,0.4629147535816773,2.160224949113787
277,1.0,1.0,0.5829107213511922,1.715528576455054
278,1.0,1.0,0.39448057845043416,2.5349790449205813
279,1.0,1.0,0.7064159765441079,1.415596522734591
280,1.0,1.0,0.6754654860978464,1.4804605425171078
281,1.0,1.0,0.5974935350339922,1.6736582763914076
282,1.0,1.0,0.8123834448182419,1.230945813062124
283,1.0,1.0,0.6762514992899947,1.4787397899300978
284,1.0,1.0,0.9557170007525662,1.0463348451608203
285,1.0,1.0,0.6074834254400611,1.6461354468652374
286,1.0,1.0,0.6398233695343364,1.5629313457678176
287,1.0,1.0,0.6985283866885754,1.4315810481812663
288,1.0,1.0,0.5494152424550235,1.8201169584075791
289,1.0,1.0,0.6074834254400611,1.6461354468652374
290,1.0,1.0,0.3436104727863723,2.9102721808532164
291,1.0,1.0,0.6402813227398388,1.5618134786766582
292,1.0,1.0,0.7571165746434204,1.3208005655812924
293,1.0,1.0,0.5762635198469832,1.7353172039512976
294,1.0,1.0,0.33647633125531456,2.971977245083579
295,1.0,1.0,0.6659403133728451,1.5016360774664836
296,1.0,1.0,0.6539600025997004,1.5291455074082199
297,1.0,1.0,0.5571998593654367,1.7946881773065109
298,1.0,1.0,0.5527601792795385,1.809102821595052
299,1.0,1.0,0.7400783624915533,1.3512082648023815
300,1.0,1.0,0.5194301516674459,1.925186662325734
301,1.0,1.0,0.5123012029588871,1.9519766774396026
302,1.0,1.0,0.7311562081880505,1.3676967914670348
303,1.0,1.0,0.7311562081880505,1.3676967914670348
304,1.0,1.0,0.7939221163973906,1.259569395216922
305,1.0,1.0,0.5054168694628015,1.978564746093422
306,1.0,1.0,0.496012465766641,2.0160783629790267
307,1.0,1.0,0.5445267028074683,1.836457229451199
308,1.0,1.0,0.6187410040414834,1.6161851137523053
309,1.0,1.0,0.5541824375637516,1.8044599255005487
310,1.0,1.0,0.5043790678391066,1.9826358066052683
311,1.0,1.0,0.5320976553049251,1.8793542689582754
312,1.0,1.0,0.392527414217928,2.5475927636606004
313,1.0,1.0,0.6515603132614953,1.5347773331901247
314,1.0,1.0,0.8672788790138463,1.1530316535980525
315,1.0,1.0,0.5232079851827431,1.9112858142842106
316,1.0,1.0,0.4836440818323514,2.067636176196685
317,1.0,1.0,0.9523743321360826,1.0500072988707057
318,1.0,1.0,0.6267477141660319,1.5955383280984563
319,1.0,1.0,0.9559035463678497,1.0461306517793603
320,1.0,1.0,0.9487694947912849,1.0539967879342336
321,1.0,1.0,0.7172115049218056,1.3942888438592815
322,1.0,1.0,0.7667957940505283,1.304128175661465
323,1.0,1.0,0.6636256067293753,1.5068737400420975
324,1.0,1.0,0.38509489303505734,2.5967625592712404
325,1.0,1.0,0.4963682691100589,2.0146332113309833
326,1.0,1.0,0.5845942349390076,1.7105881998722297
327,1.0,1.0,0.729965436950825,1.3699278751842692
328,1.0,1.0,0.5747248672006674,1.739962992850362
329,1.0,1.0,0.546781666757147,1.82888355772936
330,1.0,1.0,0.46279662302865593,2.1607763545372287
331,1.0,1.0,0.6892919408085826,1.4507640968889575
332,1.0,1.0,0.7157217279164216,1.397191060429529
333,1.0,1.0,0.6299768642891646,1.5873598804748992
334,1.0,1.0,0.7315737352879716,1.3669162133142558
335,1.0,1.0,0.4972303371449741,2.011140361511041
336,1.0,1.0,0.73781229057558,1.3553582839069847
337,1.0,1.0,0.6635029280847292,1.5071523540771776
338,1.0,1.0,0.9841318805696547,1.0161239766169958
339,1.0,1.0,0.8740966360277896,1.144038266231478
340,1.0,1.0,0.34175063858309024,2.926110113929952
341,1.0,1.0,0.4848798568750269,2.062366554974752
342,1.0,1.0,0.8559664391007912,1.168270103031747
343,1.0,1.0,0.4897183312217117,2.0419901323793144
344,1.0,1.0,0.545847357253032,1.8320139993577762
345,1.0,1.0,0.4647378993259172,2.1517504844138116
346,1.0,1.0,0.5144464106226831,1.9438370632027648
347,1.0,1.0,0.6314414447764546,1.5836781197566525
348,1.0,1.0,0.4933281225772666,2.0270484374086686
349,1.0,1.0,0.6354227143746517,1.5737555132635526
350,1.0,1.0,0.600041397733873,1.6665516808950471
351,1.0,1.0,0.9321235713515807,1.0728191312123978
352,1.0,1.0,0.6321204688892349,1.5819769319560317
353,1.0,1.0,0.49788446824549115,2.0084980829466876
354,1.0,1.0,0.5565171439694127,1.796889836793531
355,1.0,1.0,0.6334408109637863,1.5786794641136084
356,1.0,1.0,0.8512398089173986,1.1747570890414456
357,1.0,1.0,0.7232157141629314,1.382713318331897
358,1.0,1.0,0.5776310011436779,1.731209021018703
359,1.0,1.0,0.6272432459937256,1.594277828238271
360,1.0,1.0,0.7152003835305194,1.3982095410290394
361,1.0,1.0,0.9069985961756031,1.1025375388854415
362,1.0,1.0,0.9600755896641527,1.041584653089465
363,1.0,1.0,0.47631695197579105,2.099442389887532
364,1.0,1.0,0.8320195285484817,1.2018948662714353
365,1.0,1.0,0.5815837800075565,1.719442725839099
366,1.0,1.0,0.289828927171386,3.4503112224152304
367,1.0,1.0,0.8775550324649983,1.139529673929464
368,1.0,1.0,0.6690300543472683,1.4947011625294453
369,1.0,1.0,0.6057549796250586,1.6508324877807283
370,1.0,1.0,0.6376765534347796,1.5681931452765547
371,1.0,1.0,0.5313105294159973,1.8821384945997093
372,1.0,1.0,0.4386269118848889,2.279841872225193
373,1.0,1.0,0.5386140112148101,1.8566171305951784
374,1.0,1.0,0.4308907315958165,2.3207739843845574
375,1.0,1.0,0.6230046046510116,1.605124572971929
376,1.0,1.0,0.9184778374597871,1.0887578983567823
377,1.0,1.0,0.6230046046510116,1.605124572971929
378,1.0,1.0,0.7097111145536352,1.4090240091969515
379,1.0,1.0,0.8005603548326773,1.2491250584211193
380,1.0,1.0,0.5649161138545569,1.7701743240722287
381,1.0,1.0,0.6942682511432051,1.4403654471500997
382,1.0,1.0,0.8655599283222063,1.1553215060895796
383,1.0,1.0,0.8655599283222063,1.1553215060895796
384,1.0,1.0,0.8565432230600952,1.167483406648633
385,1.0,1.0,0.5126161296015225,1.9507774770515727
386,1.0,1.0,0.8869704202841014,1.127433313593135
387,1.0,1.0,0.7418276437116038,1.3480220216608214
388,1.0,1.0,0.9123408516357288,1.0960815776330826
389,1.0,1.0,0.7688454155516488,1.3006515741301483
390,1.0,1.0,0.7144975406698973,1.3995849433749237
391,1.0,1.0,0.7676395426186179,1.3026947473142667
392,1.0,1.0,0.946090873506705,1.0569809180099998
393,1.0,1.0,0.7175081759558439,1.39371234156019
394,1.0,1.0,0.4789054231088872,2.0880949593519924
395,1.0,1.0,0.7995751621912596,1.2506641617774497
396,1.0,1.0,0.5688817567889218,1.7578345377861018
397,1.0,1.0,0.7033974711560645,1.4216713039307012
398,1.0,1.0,0.8276244038014703,1.208277565773519
399,1.0,1.0,0.9846271449644322,1.0156128694137547
400,1.0,1.0,0.6376178797036953,1.5683374507388441
401,1.0,1.0,0.8497211327033549,1.1768566904044608
402,1.0,1.0,0.858531101207078,1.164780167653821
403,1.0,1.0,0.5635626463091007,1.7744256233964872
404,1.0,1.0,0.9543422209264399,1.0478421451680477
405,1.0,1.0,0.6833068433785717,1.4634713667662935
406,1.0,1.0,0.3856096178794379,2.593296312211418
407,1.0,1.0,0.5741317504077397,1.7417604918902585
408,1.0,1.0,0.30926728540312426,3.233449017074399
409,1.0,1.0,0.8352160600022084,1.197294984961563
410,1.0,1.0,0.8355672709318451,1.1967917303471873
411,1.0,1.0,0.6115887533522091,1.6350856593075833
412,1.0,1.0,0.7108940539949042,1.4066793699855142
413,1.0,1.0,0.44020009484893974,2.2716941947574147
414,1.0,1.0,0.7623942134414288,1.3116573845517854
415,1.0,1.0,0.6300785386716011,1.5871037317162195
416,1.0,1.0,0.48594561873321734,2.057843432371796
417,1.0,1.0,0.787347446926334,1.270087308854336
418,1.0,1.0,0.3816128166029028,2.620457061431917
419,1.0,1.0,0.5842091708870057,1.7117156830689568
420,1.0,1.0,0.6181258951585543,1.6177934104240879
421,1.0,1.0,0.7127588145561013,1.4029991345989736
422,1.0,1.0,0.9723388091895199,1.0284480991081046
423,1.0,1.0,0.9723388091895199,1.0284480991081046
424,1.0,1.0,0.9315841253878108,1.0734403611522556
425,1.0,1.0,0.9843211935739529,1.0159285470316037
426,1.0,1.0,0.9888180027468345,1.0113084482908918
427,1.0,1.0,0.9817437883247384,1.0185956986867364
428,1.0,1.0,0.9817437883247384,1.0185956986867364
429,1.0,1.0,0.7119062411974271,1.4046793554134305
430,1.0,1.0,0.5562053625087122,1.7978970851514162
431,1.0,1.0,0.8923686556892594,1.1206130937304235
432,1.0,1.0,0.8926843910824721,1.1202167417617739
433,1.0,1.0,0.6415440773688502,1.55873935287701
434,1.0,1.0,0.5514726690279457,1.8133264913429918
435,1.0,1.0,0.5303489914261347,1.8855508658759779
436,1.0,1.0,0.7279375954805013,1.373744131651717
437,1.0,1.0,0.5591229114249133,1.7885155116457674
438,1.0,1.0,0.4625045713888776,2.1621407913808315
439,1.0,1.0,0.4968079465520502,2.0128502511688993
440,1.0,1.0,0.5570898579706526,1.795042551380787
441,1.0,1.0,0.4794847288891182,2.085572156420548
442,1.0,1.0,0.9699894378412653,1.0309390607649538
443,1.0,1.0,0.5895948085616888,1.6960800629155657
444,1.0,1.0,0.7321792825279339,1.365785708313658
445,1.0,1.0,0.5281025753678082,1.8935715269018119
446,1.0,1.0,0.5699915177378535,1.7544120726019523
447,1.0,1.0,0.4854245556403278,2.0600523570153784
448,1.0,1.0,0.7113213128068202,1.4058344407734327
449,1.0,1.0,0.7769581211257834,1.2870706577479847
450,1.0,1.0,0.7598332670651385,1.3160782020804473
451,1.0,1.0,0.8052386281469072,1.2418678948640312
452,1.0,1.0,0.5549059760702668,1.8021071012458725
453,1.0,1.0,0.7308103137328825,1.3683441259772766
454,1.0,1.0,0.7700564664101408,1.2986060680222749
455,1.0,1.0,0.5605175683060801,1.7840654005227068
456,1.0,1.0,0.5292180819129572,1.8895801828715184
457,1.0,1.0,0.5213065192344524,1.9182572308294117
458,1.0,1.0,0.5244181763758952,1.9068751714723466
459,1.0,1.0,0.6104638294334198,1.6380986911675246
460,1.0,1.0,0.4306982446648366,2.321811180768071
461,1.0,1.0,0.7777349772451703,1.2857850415087655
462,1.0,1.0,0.6980951305999523,1.4324695248061483
463,1.0,1.0,0.8768854331272653,1.14039983129115
464,1.0,1.0,0.5441680640025938,1.8376675629300312
465,1.0,1.0,0.6639529010235005,1.506130929556109
466,1.0,1.0,0.8783929114781374,1.1384427024999846
467,1.0,1.0,0.8838567901422107,1.1314050094462729
468,1.0,1.0,0.9091987238872608,1.0998695595661647
469,1.0,1.0,0.7466479254379746,1.339319331013225
470,1.0,1.0,0.7599186775164806,1.3159302825246229
471,1.0,1.0,0.8758512930789711,1.141746330572392
472,1.0,1.0,0.4396934328963608,2.274311884561869
473,1.0,1.0,0.7128718137633786,1.4027767414744876
474,1.0,1.0,0.9688066946481318,1.0321976566885689
475,1.0,1.0,0.3270461486869076,3.0576724539182205
476,1.0,1.0,0.9717451732734852,1.0290763746542042
477,1.0,1.0,0.3541681855960443,2.8235173024281077
478,1.0,1.0,0.9769922278738946,1.0235495958613448
479,1.0,1.0,0.763268552160551,1.3101548559407343
480,1.0,1.0,0.9784156651966176,1.022060495933541
481,1.0,1.0,0.7176878425651345,1.3933634383798892
482,1.0,1.0,0.6750973513926487,1.4812678466847993
483,1.0,1.0,0.9784156651966176,1.022060495933541
484,1.0,1.0,0.3585401696526231,2.789087763775157
485,1.0,1.0,0.41591064428047037,2.4043626046888256
486,1.0,1.0,0.4619094051926687,2.1649266907282096
487,1.0,1.0,0.9440775855982937,1.0592349773522758
488,1.0,1.0,0.331450292510906,3.0170436490626895
489,1.0,1.0,0.4884294495763264,2.047378594528688
490,1.0,1.0,0.5839633369326838,1.7124362725450943
491,1.0,1.0,0.5315493419577069,1.8812928943096416
492,1.0,1.0,0.9853785841989671,1.014838373834681
493,1.0,1.0,0.7161210769000793,1.3964119089034024
494,1.0,1.0,0.8805756727779938,1.1356207432408991
495,1.0,1.0,0.6001543657029774,1.6662379833372905
496,1.0,1.0,0.4539950444850744,2.202667214427879
497,1.0,1.0,0.6670835740850701,1.4990625445567847
498,1.0,1.0,0.4754465840302598,2.1032856972558562
499,1.0,1.0,0.9283033799407657,1.0772340396560973
500,1.0,1.0,0.8834404438715027,1.1319382160247247
501,1.0,1.0,0.924859855005725,1.0812448984433536
502,1.0,1.0,0.5064918267810564,1.9743655220566374
503,1.0,1.0,0.5981734001893081,1.6717560488037793
504,1.0,1.0,0.6256735798699393,1.5982774919277762
